#p (bar)    T (K)
1.00000000e+02	2371.29051928
6.55128557e+01	2355.41358004
4.29193426e+01	2337.83499357
2.81176870e+01	2318.88507073
1.84206997e+01	2298.67304575
1.20679264e+01	2283.09593788
7.90604321e+00	2270.25736452
5.17947468e+00	2258.35701734
3.39322177e+00	2245.65406734
2.22299648e+00	2230.39682320
1.45634848e+00	2210.79745593
9.54095476e-01	2185.12356068
6.25055193e-01	2151.94850478
4.09491506e-01	2110.52262344
2.68269580e-01	2061.11919554
1.75751062e-01	2005.17075769
1.15139540e-01	1945.11393931
7.54312006e-02	1884.01627207
4.94171336e-02	1825.11262656
3.23745754e-02	1771.32801496
2.12095089e-02	1724.83548976
1.38949549e-02	1686.74765634
9.10298178e-03	1657.06816138
5.96362332e-03	1634.93145933
3.90693994e-03	1619.00308272
2.55954792e-03	1607.85622723
1.67683294e-03	1600.21412528
1.09854114e-03	1595.05092427
7.19685673e-04	1591.59776247
4.71486636e-04	1589.30418736
3.08884360e-04	1587.78786714
2.02358965e-04	1586.78850265
1.32571137e-04	1586.13119949
8.68511374e-05	1585.69946244
5.68986603e-05	1585.41613694
3.72759372e-05	1585.23031479
2.44205309e-05	1585.10848816
1.59985872e-05	1585.02863772
1.04811313e-05	1584.97630895
6.86648845e-06	1584.94201980
4.49843267e-06	1584.91955297
2.94705170e-06	1584.90483300
1.93069773e-06	1584.89518897
1.26485522e-06	1584.88887065
8.28642773e-07	1584.88473124
5.42867544e-07	1584.88201935
3.55648031e-07	1584.88024269
2.32995181e-07	1584.87911221
1.52641797e-07	1584.87840507
1.00000000e-07	1584.87797527
