P               	T               	n_<tot>         	n_g             	m               	C               	H               	He              	N               	O               	S               	P               	Si              	Ti              	V               	Cl              	K               	Na              	Mg              	F               	Ca              	Fe              	e-              	CH              	HCN             	HNCO            	HCO             	CH2             	CH2_1           	H2CO            	CH3             	CH4             	CN              	NCO             	CN2_cnn         	CN2_ncn         	CO              	CO2             	C2              	C2H             	C2H2            	C2H3            	C2H4            	C2H5            	C2H6            	C2H4O           	CH2OH           	CH3O            	CH3OH           	CH3CO           	H2CCO           	HCCO            	C2N             	C2N2            	CCO             	C3              	C3O2            	C4              	C4H2            	C4N2            	NH              	HNO             	HNO2            	HNO3            	OH              	HO2             	H2              	NH2             	N2H2            	H2O             	NH3             	N2H4            	NO              	NO2             	NO3             	N2              	N2O             	N2O3            	N2O4            	N2O5            	O2              	O3              	N2H             	N2H3            	CH3NH2          	CH3NH           	CH2NH           	CH2NH2          	H2CN            	C3H2            	C3H4            	C3H5            	C3H7            	C3H8            	C4H             	C4H2            	C4H3            	C4H4            	C4H5            	C4H6            	C4H8            	C4H9            	C4H10           	CH2CN           	CH3CN           	CH3NO           	C3H3            	C3H6            	C2H3O           	CH3CHO          	C2H4OH          	CH2CO           	CH2CHO          	H2O2            	HC3N            	HC2N            	C2H2CN          	C2H3CN          	H2NN            	CH3O2           	CH3OOH          	C6H6            	C6H5            	CH3C2H          	TiO             	TiO2            	VO              	TiH             	TiC2            	TiN             	VC2             	VN              	TiC             	Cl2             	HCl             	HOCl            	CCl             	CHCl            	CH2Cl           	CH3Cl           	KH              	HF              	MgH             	S2              	H2S             	SO              	SO2             	S2O             	SO3             	COS             	CS              	HCS             	SH              	HS2             	SiO             	SiH             	NaH             	FeO             	FeO2            	Fe(OH)2         	O_1             	CH2_1           	N_2D            	CS2             	NS              	S3              	S4              	S8              	HSO             	HSO2            	HSO3            	H2SO4           	CH3S            	CH3SH           	P               	PH3             	P2O             	P2O2            	P2O3            	PH              	PH2             	PO              	PO2             	PO3             	H2POH           	H3PO4           	HOPO            	HOPO2           	HPO             	HPOH            	P2              	P4              	P2H2            	P2H4            	P2H3            	P4O6            	P2H             	H3PO3           	HPO2            	P2O4            	P2O5            
1.3563515000e+02	9.7537289820e+02	2.0056295016e+21	1.0072049347e+21	2.1715567976e+00	5.0805073863e-37	9.8114045689e-11	1.7938674118e-02	9.8252810375e-27	7.3009450548e-26	1.6437032139e-20	3.3726990131e-15	1.3029801280e-17	3.4141065294e-16	1.0369881702e-11	7.8407271489e-17	1.0092267576e-06	1.5490120722e-05	2.7757365068e-04	1.6285010754e-24	1.6277598709e-05	6.2546287690e-14	0.0000000000e+00	7.8398473809e-32	8.4239548061e-13	9.4913486503e-16	2.3628643297e-18	1.1417812997e-22	4.8637413718e-25	3.6007399312e-13	3.3650020310e-12	1.9181784165e-03	1.1278201062e-26	6.4322232390e-27	3.4969649737e-42	2.0557348464e-35	4.8034224292e-09	2.5251562654e-11	3.8452248411e-45	9.3498059440e-33	7.8606869250e-18	1.2135228988e-22	9.5751744842e-13	2.4864622957e-17	5.3265092825e-10	3.2194695814e-24	4.6802900213e-19	4.5953306120e-21	3.3665420255e-12	2.2864972633e-22	1.1398775039e-18	1.8541513047e-28	2.7097344955e-42	1.8195729188e-28	6.9772216755e-33	5.2456856230e-48	2.4886088888e-32	1.0990681833e-61	2.2759486159e-35	5.4014038766e-46	1.3730605947e-21	2.8049479571e-24	4.7053054121e-31	1.1165037122e-45	7.5934812275e-16	1.6544226314e-30	9.7593196083e-01	1.9426634670e-14	2.2624244563e-21	3.2182405280e-03	1.4841041934e-04	5.4508719653e-19	1.1145746085e-21	2.1263063591e-35	6.4757304484e-55	2.7008106003e-06	2.0296094467e-27	4.5285000071e-59	8.4263103143e-74	1.9295777603e-89	1.3555581150e-28	1.1825255997e-52	1.4020519873e-20	1.5264887366e-23	4.9716002365e-13	3.5699164956e-21	1.3014075581e-14	4.2832091821e-19	7.0960037402e-20	1.0102655717e-34	5.8118048112e-23	3.4599124246e-23	2.4327177344e-23	6.1497978176e-16	2.5031767773e-50	5.7623315303e-36	2.2731557294e-41	1.4607778396e-30	9.4546942048e-34	1.8671111649e-25	6.4952748699e-24	3.1430667280e-30	6.9307654367e-22	2.5156201854e-23	7.8644571495e-17	1.3495759317e-16	3.7326077227e-28	9.1965648993e-18	9.0755909380e-33	5.7891510517e-17	4.5962466116e-25	1.1398775039e-18	3.3356672418e-24	8.9693813621e-25	2.7779637732e-31	2.2763703926e-40	9.9863523236e-37	5.9256534219e-26	3.8349925179e-26	3.3014831281e-38	1.1359016231e-31	9.6570185617e-34	9.6234594128e-44	2.1949531585e-22	4.3134447288e-09	6.6140461295e-07	7.7184837127e-08	4.5710042084e-18	3.7039180861e-35	3.4038308199e-21	6.0322182758e-31	2.6096582360e-16	3.3871364999e-29	5.6406153480e-07	8.2938506273e-07	2.0492231862e-23	1.1226159817e-34	2.6774594501e-29	5.5431762422e-22	2.6128985945e-14	4.1952648896e-09	2.1671568136e-07	7.7338580536e-09	1.8450097394e-16	2.8740226103e-05	4.4981738172e-19	7.6873215669e-20	8.5340430436e-23	2.5229775036e-32	6.5966961952e-15	2.6910032078e-20	1.1383778896e-21	6.6214317713e-12	3.3166565135e-16	2.6951959016e-04	3.5412202284e-14	6.2025742027e-08	2.5872316598e-20	1.7501687029e-27	2.2855479523e-04	3.0624047688e-36	4.8637413718e-25	4.2641265851e-35	1.8095386053e-19	1.3610265511e-21	4.2426712520e-24	6.0648893159e-32	2.1350680765e-59	3.8810465420e-19	9.7099565679e-24	1.1162183522e-34	5.0270677672e-35	9.5025195814e-18	3.7714984740e-12	1.3344284186e-17	2.2250765913e-06	4.1266189653e-27	1.4498805739e-32	2.9617022142e-17	9.0139589651e-14	2.3869268957e-10	2.3314410894e-14	2.6563534066e-17	1.0209985697e-24	2.9676675783e-10	2.5051443796e-12	5.7496616177e-09	2.0412409466e-13	1.1818295978e-14	1.6571982676e-13	5.3154057032e-12	9.6389247790e-18	2.1916388611e-14	1.1020426148e-13	2.8669874690e-16	1.1115048666e-32	9.2996875750e-17	1.7213672218e-13	5.7496616177e-09	4.1552354294e-22	3.7253621132e-27
8.3372533700e+01	9.7263766120e+02	1.2362831709e+21	6.2085215821e+20	2.1715412866e+00	1.0159257428e-36	1.1586672504e-10	1.7938545987e-02	1.6147766187e-26	9.9857237764e-26	2.3732220519e-20	6.3406530336e-15	1.1726827806e-17	3.0938704624e-16	9.9288256712e-12	8.4836245602e-17	1.0101634510e-06	1.5503907189e-05	2.7757350622e-04	1.8349073369e-24	1.6277482441e-05	5.7782111343e-14	0.0000000000e+00	1.2826313143e-31	1.9299225118e-12	2.1779020879e-15	4.3052053364e-18	1.5753594544e-22	6.6240553496e-25	5.4291209083e-13	3.9664158393e-12	1.9181577458e-03	2.9630592437e-26	1.7240234445e-26	1.0219821387e-41	6.2919125039e-35	1.1759707516e-08	6.2574985029e-11	1.1656840885e-44	2.4387643685e-32	1.8091818015e-17	2.1412869513e-22	1.4452030354e-12	2.8784386499e-17	5.1933253027e-10	4.6258548746e-24	5.3606341729e-19	5.2025611097e-21	3.2294146360e-12	4.1204344225e-22	2.6530683049e-18	5.0816707706e-28	1.0297914721e-41	9.3868698706e-28	2.3180821215e-32	2.5053317968e-47	1.3813730634e-31	7.7337476757e-61	1.2054937756e-34	6.4181684965e-45	1.8440864242e-21	3.7813913846e-24	6.1920743099e-31	1.3740997290e-45	8.7761137961e-16	1.7717748186e-30	9.7593569302e-01	2.1714952778e-14	2.9930305013e-21	3.2181963351e-03	1.4133117141e-04	4.6209355552e-19	1.9210957644e-21	3.4315234768e-35	9.4599090760e-55	6.2398847160e-06	4.1812602242e-27	7.8341987802e-59	1.3722864731e-73	2.8811742773e-89	1.8571598575e-28	1.4148953394e-52	2.3297485206e-20	1.5769536627e-23	4.5625356538e-13	3.8944500041e-21	1.8673289741e-14	4.7191780886e-19	1.2308110905e-19	3.3473892598e-34	1.3175433042e-22	6.2115742234e-23	2.7522559727e-23	5.8652184364e-16	1.5080774513e-49	3.0411903912e-35	9.1587183736e-41	5.0504591776e-30	2.5360955068e-33	4.2330372665e-25	9.4699870153e-24	3.4833745060e-30	6.4643052300e-22	6.8302704611e-23	1.7883503358e-16	1.9568425060e-16	1.0184253743e-27	1.3638139873e-17	1.5406488682e-32	8.6512765646e-17	5.1283724568e-25	2.6530683049e-18	5.9643491068e-24	7.9328603982e-25	1.4583618472e-30	6.9619186166e-40	4.0160787899e-36	2.0474670272e-25	4.9194249528e-26	3.4360503519e-38	9.7716212746e-32	5.5005835931e-33	6.3920818139e-43	4.9869982384e-22	4.1578303766e-09	6.6155547226e-07	7.7184726758e-08	3.1963038125e-18	7.6175545154e-35	3.6700481488e-21	1.3124436135e-30	2.9730826056e-16	4.4887065144e-29	6.3446880331e-07	7.5896784407e-07	1.7118351673e-23	1.7215982543e-34	3.3737064812e-29	5.8375645742e-22	2.3177329436e-14	3.2513328615e-09	2.1671413340e-07	5.8956062280e-09	2.8199528070e-16	2.8740019563e-05	6.6452476389e-19	1.1573755495e-19	1.2761321485e-22	3.6061099372e-32	1.6171743082e-14	6.2163384910e-20	2.0609470340e-21	7.9703234617e-12	4.0123067329e-16	2.6951766505e-04	2.5728890653e-14	4.8128189843e-08	2.3250002060e-20	1.5332677981e-27	2.2855316272e-04	3.9227251256e-36	6.6240553496e-25	6.4513756086e-35	4.3790965733e-19	2.3830814251e-21	6.3893022066e-24	9.0722157281e-32	3.0967068558e-59	4.5413717454e-19	1.1225752584e-23	1.2332884967e-34	4.5524543107e-35	1.1200513620e-17	3.6673821415e-12	2.4756525292e-17	2.2179854625e-06	9.6609669388e-27	3.3090838256e-32	7.6451775620e-17	1.3521898489e-13	2.9050749071e-10	4.4756945653e-14	5.1143095914e-17	1.9088111184e-24	2.9306687085e-10	2.6127519194e-12	9.2549684954e-09	3.2813249631e-13	1.7985460056e-14	2.0088972748e-13	1.3343113291e-11	4.0133202613e-17	3.4060929668e-14	1.0858270747e-13	3.4936203346e-16	4.9222029468e-32	1.7811162893e-16	1.7350303717e-13	9.2549684954e-09	1.0724285438e-21	9.4119570752e-27
5.1247625600e+01	9.6945192099e+02	7.6240836930e+20	3.8288094212e+20	2.1715120007e+00	1.9359633279e-36	1.3503398906e-10	1.7938304064e-02	2.4439409223e-26	1.3256647389e-25	3.3569640475e-20	1.1703834663e-14	1.0364839565e-17	2.7566078531e-16	9.4358612938e-12	8.9942128998e-17	1.0108872592e-06	1.5514560658e-05	2.7757118570e-04	2.0238978245e-24	1.6277262920e-05	5.2656732739e-14	0.0000000000e+00	2.0144477021e-31	4.1342665289e-12	4.6741155208e-15	7.6707937531e-18	2.1128974284e-22	8.7500251494e-25	8.0795802922e-13	4.6123271348e-12	1.9181151654e-03	7.1472110335e-26	4.2570928053e-26	2.5673867946e-41	1.6685584205e-34	2.8406585591e-08	1.5331860324e-10	3.3269800493e-44	6.0853707369e-32	4.0651199539e-17	3.6745081448e-22	2.1533217639e-12	3.2771171317e-17	5.0414152044e-10	6.5061628686e-24	6.0273231516e-19	5.7705785667e-21	3.0757683864e-12	7.2474416983e-22	6.0400742329e-18	1.3437207231e-27	3.5212771455e-41	4.2213953326e-27	7.3659926543e-32	1.1203064099e-46	7.3670616311e-31	5.0091941406e-60	6.0855702142e-34	6.4912338118e-44	2.2970700702e-21	4.7310573857e-24	7.5311994148e-31	1.5451063809e-45	9.9725260134e-16	1.8412928333e-30	9.7594275702e-01	2.2744594964e-14	3.5109932030e-21	3.2181135537e-03	1.2792905810e-04	3.4985015581e-19	3.0743075719e-21	5.0838770138e-35	1.2470963112e-54	1.2939903127e-05	7.5808903027e-27	1.1574931065e-58	1.8889913852e-73	3.5824103627e-89	2.4703349757e-28	1.6058596012e-52	3.4236501744e-20	1.4435352907e-23	3.9546965621e-13	3.9643675543e-21	2.5133884092e-14	4.8600799996e-19	1.9842499324e-19	1.0602752165e-33	2.9084227561e-22	1.0877455192e-22	3.0502167278e-23	5.5483663938e-16	8.4906466347e-49	1.5288160881e-34	3.4987917528e-40	1.6814849084e-29	6.5391126168e-33	9.3448872426e-25	1.3549244365e-23	3.7683715921e-30	5.9573929435e-22	1.7123083329e-22	3.7976226321e-16	2.6664108564e-16	2.6788824429e-27	1.9905186193e-17	2.5266407496e-32	1.2740904919e-16	5.5919918832e-25	6.0400742329e-18	1.0395124956e-23	6.8695679499e-25	6.9836414440e-30	1.9243882981e-39	1.4673807022e-35	6.5294084853e-25	5.5660200766e-26	3.4532555688e-38	8.1913359845e-32	3.0236227068e-32	4.0347593687e-42	1.1037133724e-21	3.9825557870e-09	6.6172176892e-07	7.7184178636e-08	2.1955664572e-18	1.5001692819e-34	3.6850686510e-21	2.7609584993e-30	3.1842653049e-16	5.7424537778e-29	7.0397169548e-07	6.8944616258e-07	1.3974593570e-23	2.5263665721e-34	4.1006854395e-29	5.9956586123e-22	2.0299568711e-14	2.5138575343e-09	2.1671121075e-07	4.4726296137e-09	4.2640688253e-16	2.8739630535e-05	9.6557860703e-19	1.7194382427e-19	1.8807950927e-22	5.0407974817e-32	3.9125974784e-14	1.4028091034e-19	3.6447010705e-21	9.4989805254e-12	4.8099002908e-16	2.6951403028e-04	1.8450580118e-14	3.7264982076e-08	2.0512240334e-20	1.3129830586e-27	2.2855008041e-04	4.8225224394e-36	8.7500251494e-25	8.8616766874e-35	1.0435549901e-18	3.8845808434e-21	9.4951280817e-24	1.3376296317e-31	4.4038272319e-59	5.2358771575e-19	1.2760736661e-23	1.3294155327e-34	4.0529863110e-35	1.3023988688e-17	3.5489823332e-12	4.4991605225e-17	2.2066709722e-06	2.2084777698e-26	7.3423331284e-32	1.9596215858e-16	1.9976020791e-13	3.5025112572e-10	8.4662428565e-14	9.7072977840e-17	3.5004149893e-24	2.8839259735e-10	2.7409638260e-12	1.4849576737e-08	5.2566822155e-13	2.7021447537e-14	2.4107201084e-13	3.3100380470e-11	1.6522862870e-16	5.2376572395e-14	1.0642082275e-13	4.2123174564e-16	2.1783130696e-31	3.3553727610e-16	1.7487649612e-13	1.4849576737e-08	2.7483221030e-21	2.3524911059e-26
3.1501011300e+01	9.6932874376e+02	4.6868838893e+20	2.3538006706e+20	2.1714650363e+00	5.0586116540e-36	1.7163259895e-10	1.7937916104e-02	4.1848039868e-26	2.1395987410e-25	5.4315689588e-20	2.3978132004e-14	1.0315690110e-17	2.7445485381e-16	9.4175830205e-12	1.0045050336e-16	1.0114083851e-06	1.5522273170e-05	2.7756615296e-04	2.5668680525e-24	1.6276910883e-05	5.2472209630e-14	0.0000000000e+00	4.1348490067e-31	9.0653462750e-12	1.0249234674e-14	1.5821391084e-17	3.4115363507e-22	1.4119661883e-24	1.3097470109e-12	5.8615821583e-12	1.9180269208e-03	1.9892726812e-25	1.1858794151e-25	7.5541597082e-41	4.9198110680e-34	7.4907231428e-08	4.0449576728e-10	1.4096485369e-43	2.0300723693e-31	1.0689546165e-16	7.5678220777e-22	3.4908272443e-12	4.1610777259e-17	5.0351009682e-10	1.0523193965e-23	7.6493971775e-19	7.3196956417e-21	3.0696410862e-12	1.4939884002e-21	1.5890016735e-17	4.4924737697e-27	1.5858350018e-40	2.0280670868e-26	3.1338366545e-31	7.7105094190e-46	5.1045680805e-30	5.5831206683e-59	4.2079099849e-33	8.2006768731e-43	3.0896170275e-21	6.3641116168e-24	1.0119110289e-30	2.0696125441e-45	1.2662243515e-15	2.3296913518e-30	9.7595409525e-01	2.4050044528e-14	3.9357610587e-21	3.2179605606e-03	1.0645726062e-04	2.4152288665e-19	5.2752893923e-21	8.6970033428e-35	2.1236491963e-54	2.3674136177e-05	1.3796687860e-26	2.0896536729e-58	3.4006999770e-73	6.4235421576e-89	3.9871487973e-28	2.5758176621e-52	4.8916699691e-20	1.2684547498e-23	3.2852202145e-13	4.1870330086e-21	3.3905556363e-14	5.1353705371e-19	3.4058093643e-19	4.5103484142e-33	7.6422333291e-22	2.2418991955e-22	3.8687126480e-23	5.5355513780e-16	7.4493166346e-48	1.0569382523e-33	1.8941502187e-39	7.1663822890e-29	2.1839703042e-32	2.4553503688e-24	2.1928163096e-23	4.7748327739e-30	5.9372777788e-22	4.7727098455e-22	8.3238808505e-16	3.5984890561e-16	8.9545224228e-27	3.2241352818e-17	5.1942932741e-32	2.0644213258e-16	7.0880700287e-25	1.5890016735e-17	2.1420913228e-23	6.8306077909e-25	4.0258932518e-29	6.8028965368e-39	6.6251089807e-35	2.3209162746e-24	6.2306709464e-26	4.3633042824e-38	8.1341605485e-32	2.0973874726e-31	3.5552572294e-41	2.9004319242e-21	3.9760496998e-09	6.6171387748e-07	7.7182527390e-08	1.7127882034e-18	3.9250050160e-34	3.8905180641e-21	7.2418038445e-30	3.3700289058e-16	9.2556864439e-29	7.8760974181e-07	6.0577798256e-07	1.2227201337e-23	4.5612396102e-34	5.8169661024e-29	6.6875467870e-22	1.7809854870e-14	1.9708142686e-09	2.1670652382e-07	3.5021003720e-09	6.9169208857e-16	2.8739006323e-05	1.5638455040e-18	2.7870295901e-19	3.0477052697e-22	8.1508512769e-32	1.0317689437e-13	3.6894997137e-19	7.5153826874e-21	1.2083604164e-11	6.1198398918e-16	2.6950820137e-04	1.4416203440e-14	2.9216123601e-08	2.0413503539e-20	1.3050770414e-27	2.2854513744e-04	7.7602963993e-36	1.4119661883e-24	1.5117031914e-34	2.7503528386e-18	6.6705979811e-21	1.5391573278e-23	2.1675601570e-31	7.1252611674e-59	6.6515866402e-19	1.6201237716e-23	1.6842763682e-34	4.0337386616e-35	1.6550994897e-17	3.5441916234e-12	9.2120582422e-17	2.1882356951e-06	5.7170044434e-26	1.8983765461e-31	5.0947918466e-16	3.2112287758e-13	4.4212562106e-10	1.7360628507e-13	1.9906984666e-16	7.1683875116e-24	2.8584515991e-10	2.7230339002e-12	2.3945164343e-08	8.4754780553e-13	4.3463995498e-14	3.0423489885e-13	8.5962891580e-11	6.8725691532e-16	8.3639720290e-14	1.0460881996e-13	5.2738267447e-16	9.0828377739e-31	6.8235314727e-16	1.7347299307e-13	2.3945164343e-08	7.1448570363e-21	6.1095315818e-26
1.9363115900e+01	9.7925649852e+02	2.8516537817e+20	1.4321716074e+20	2.1714011615e+00	3.7005015329e-35	2.8947547477e-10	1.7937388452e-02	1.2336555770e-25	6.5302733548e-25	1.3622860390e-19	6.9339019243e-14	1.5119604145e-17	3.9243928457e-16	1.1027304682e-11	1.3394334790e-16	1.0117320536e-06	1.5527164234e-05	2.7755845017e-04	5.1331680901e-24	1.6276432089e-05	6.9964240577e-14	0.0000000000e+00	2.0317032520e-30	2.4690501397e-11	2.7750197286e-14	5.2594296952e-17	1.0087244730e-21	4.3764075198e-24	2.8062160561e-12	9.9516645705e-12	1.9177813919e-03	1.0164640125e-24	5.6346390837e-25	4.9317675848e-40	2.7163380900e-33	2.6293340893e-07	1.3584729627e-09	2.1664910201e-42	1.7458231879e-30	4.6944230563e-16	2.8260850383e-21	7.4515334417e-12	7.5410862216e-17	5.5175140151e-10	2.6848598260e-23	1.4409913322e-18	1.4382078360e-20	3.5681939637e-12	5.1678127410e-21	6.6989419334e-17	3.2279265773e-26	2.0184163070e-39	1.6016022036e-25	3.4539545944e-30	2.1655462310e-44	8.3068949413e-29	3.6539930543e-57	8.1179936343e-32	2.8361591301e-41	6.1441779818e-21	1.2482011298e-23	2.1658103078e-30	5.6469406021e-45	2.3089656848e-15	5.6000668223e-30	9.7596952430e-01	3.0192045503e-14	5.0414471552e-21	3.2176145949e-03	7.7513511141e-05	1.6352218716e-19	1.3082615456e-20	2.7378391242e-34	9.5935434305e-54	3.8143740973e-05	3.3686089555e-26	9.6106830106e-58	1.9468360724e-72	5.0374809230e-88	1.2092890902e-27	1.2766285151e-51	8.4495874310e-20	1.2925116140e-23	2.7349733678e-13	5.7405471172e-21	5.3036778709e-14	6.7918427875e-19	8.2553003405e-19	5.0200396928e-32	3.5447336972e-21	7.8614968596e-22	7.6191369943e-23	6.5699460815e-16	2.7772680333e-46	2.0657629901e-32	3.1969050261e-38	6.8342455860e-28	1.6962472823e-31	1.1383874711e-23	5.3048605123e-23	1.0131688204e-29	7.6388585255e-22	2.1638786904e-21	2.3288406608e-15	5.4179822372e-16	6.5392822294e-26	7.3351061259e-17	2.2314989457e-31	4.5676732010e-16	1.4679543271e-24	6.6989419334e-17	7.6225792335e-23	1.0660482757e-24	4.8925541613e-28	6.1751776883e-38	6.8662868811e-34	1.3529749536e-23	8.9253144908e-26	1.1631869926e-37	1.4035454303e-31	3.1073897640e-30	9.2997878942e-40	1.3345754122e-20	4.5435133190e-09	6.6112683213e-07	7.7178646969e-08	2.0357946150e-18	2.5933018506e-33	5.5680782499e-21	3.9002379734e-29	3.9489687563e-16	3.1685719432e-28	9.1227772038e-07	4.8106901871e-07	1.3513584532e-23	1.6311600541e-33	1.3759162867e-28	9.8351587666e-22	1.5832025667e-14	1.6173366930e-09	2.1670014929e-07	3.0400330018e-09	1.4109664457e-15	2.8738153382e-05	3.6084962175e-18	6.0028836500e-19	6.7292510925e-22	2.1194745589e-31	3.6036935738e-13	1.5989639520e-18	2.5571368359e-20	1.9014071386e-11	9.4560961751e-16	2.6950027364e-04	1.4898927695e-14	2.3867603982e-08	3.0083548307e-20	2.1088723914e-27	2.2853841464e-04	3.0044966769e-35	4.3764075198e-24	6.0169913951e-34	1.0068419814e-17	1.5626871367e-20	3.3126244727e-23	4.7800205339e-31	1.7568507878e-58	1.1595535457e-18	2.9501347223e-23	3.6143207863e-34	5.7756297623e-35	2.8100807550e-17	3.9220274726e-12	2.7952502626e-16	2.1566388868e-06	2.2402844860e-25	8.1568947847e-31	1.4003072360e-15	6.8304521318e-13	6.5119562994e-10	4.6527600015e-13	5.2781429500e-16	2.1140593930e-23	2.9138690060e-10	2.2757786596e-12	3.9427155243e-08	1.4020315482e-12	8.7735475236e-14	4.5455735574e-13	2.6159671761e-10	3.0100318349e-15	1.5243845937e-13	1.0476562610e-13	7.5336259140e-16	3.1774424598e-30	1.7969984997e-15	1.6413126849e-13	3.9427155243e-08	1.9646147420e-20	1.8147130857e-25
1.1902165700e+01	1.0029217944e+03	1.7114454775e+20	8.5955802646e+19	2.1713318191e+00	1.0192080622e-33	7.0299538683e-10	1.7936815640e-02	7.3771083761e-25	4.5287101019e-24	6.0099452203e-19	3.1136316182e-13	3.6482148347e-17	8.9377646751e-16	1.5864088935e-11	2.1696622214e-16	1.0119090640e-06	1.5529973392e-05	2.7754961274e-04	1.8457846047e-23	1.6275912311e-05	1.3543968268e-13	0.0000000000e+00	3.0717729819e-29	8.9568153575e-11	9.9321009754e-14	3.2323677606e-16	6.4990401683e-21	3.1429394118e-23	8.6092621748e-12	2.4525513624e-11	1.9166440424e-03	1.1440483703e-23	5.3660684276e-24	9.1232453957e-39	3.4154433519e-32	1.3337849653e-06	6.2265105801e-09	1.7496417137e-40	5.0823270792e-29	3.9901254283e-15	2.2701880126e-20	2.2662068522e-11	2.1600358452e-16	6.8101937301e-10	1.2319152923e-22	4.5134219111e-18	4.9653430752e-20	5.0460325960e-12	3.4813717145e-20	5.1832245989e-16	6.2122028462e-25	9.8648071256e-38	2.4354332894e-24	1.2982782704e-28	3.7183519514e-42	4.0606073475e-27	2.3366308509e-54	5.8708820446e-30	3.6430846009e-39	2.0368932718e-20	4.0085855482e-23	8.5091069092e-30	3.8832608402e-44	6.7106891582e-15	3.0764415362e-29	9.7598630262e-01	4.7625142016e-14	7.7835583569e-21	3.2163247375e-03	4.7864346879e-05	1.0959195189e-19	5.2531402628e-20	1.9050376669e-33	1.5348520064e-52	5.2965834843e-05	1.2193362268e-25	1.4971340350e-56	5.0247172064e-71	2.6851825345e-86	8.2657896417e-27	2.7061596322e-50	1.8915696178e-19	1.6176325779e-23	2.2998549610e-13	1.1094147616e-20	1.0111698429e-13	1.2081223767e-18	3.1437084998e-18	1.9275047349e-30	3.4173155968e-20	5.4647519895e-21	2.6435675329e-22	9.7478849821e-16	6.6716153211e-44	1.5393949498e-30	2.3330076594e-36	1.8383559095e-26	3.9055971086e-30	1.0962527092e-22	2.1531359330e-22	4.1751640093e-29	1.3651754441e-21	1.8493766715e-20	8.9872831823e-15	9.4623374419e-16	1.3063141100e-24	2.5837804500e-16	2.4764564324e-30	1.5091858575e-15	5.7201924386e-24	5.1832245989e-16	5.4812814222e-22	2.9733824383e-24	1.5652400579e-26	1.9025495904e-36	2.0898708117e-32	1.5020737403e-22	1.7827337418e-25	8.1113388115e-37	4.9338482509e-31	1.2232229605e-28	9.8766602975e-38	1.2629815808e-19	6.1741248459e-09	6.5947496231e-07	7.7171345042e-08	3.8478748309e-18	5.6448999803e-32	1.1876682639e-20	5.3053893210e-28	5.3151474916e-16	2.8583513277e-27	1.0691192612e-06	3.2418298409e-07	1.9504941108e-23	1.3596047880e-32	6.0784442026e-28	1.9959631970e-21	1.3833525104e-14	1.4079655695e-09	2.1669322910e-07	3.0137054092e-09	3.8673342402e-15	2.8737212825e-05	1.3138161634e-17	1.8652743644e-18	2.2140564960e-21	1.0168402374e-30	1.8080468323e-12	1.3183638173e-17	1.6581784983e-19	3.9349435241e-11	1.8769789717e-15	2.6949166730e-04	2.2072246356e-14	2.0561833058e-08	7.3340944691e-20	6.3584328601e-27	2.2853111634e-04	3.6040660852e-34	3.1429394118e-23	7.1905291685e-33	5.6294961339e-17	5.5033001278e-20	1.0276005756e-22	1.5690327418e-30	7.4776271313e-58	3.0389879287e-18	8.5501493038e-23	1.5298208914e-33	1.3226344583e-34	6.9286189253e-17	4.9526258136e-12	1.4023311365e-15	2.1005657563e-06	1.4856442061e-24	6.6926676426e-30	4.1059415681e-15	2.0756049955e-12	1.1652698567e-09	1.7536664836e-12	1.9411392138e-15	9.9402635757e-23	3.0683057703e-10	1.5179606815e-12	6.6453990906e-08	2.3894474086e-12	2.3636469835e-13	8.4095450639e-13	9.6880741992e-10	1.3877583810e-14	3.2688235588e-13	1.0668905277e-13	1.2651553116e-15	8.7531885469e-30	6.5509052632e-15	1.4564074066e-13	6.6453990906e-08	5.7687732792e-20	6.3685682877e-25
