#p (bar)    T (K)
1.00000000e+02	846.52891738
6.55128557e+01	837.45193170
4.29193426e+01	826.13822520
2.81176870e+01	813.03836542
1.84206997e+01	798.59510975
1.20679264e+01	784.75191776
7.90604321e+00	772.52085391
5.17947468e+00	762.45731894
3.39322177e+00	754.64164678
2.22299648e+00	748.82849176
1.45634848e+00	744.62276838
9.54095476e-01	741.60689382
6.25055193e-01	739.40541467
4.09491506e-01	737.70243001
2.68269580e-01	736.23231605
1.75751062e-01	734.75910373
1.15139540e-01	733.05392289
7.54312006e-02	730.87699445
4.94171336e-02	727.97095293
3.23745754e-02	724.07371674
2.12095089e-02	718.95717007
1.38949549e-02	712.48750204
9.10298178e-03	704.68592608
5.96362332e-03	695.75930861
3.90693994e-03	686.08339098
2.55954792e-03	676.14706036
1.67683294e-03	666.47862030
1.09854114e-03	657.56831235
7.19685673e-04	649.79483006
4.71486636e-04	643.37011927
3.08884360e-04	638.32350639
2.02358965e-04	634.53376316
1.32571137e-04	631.79202500
8.68511374e-05	629.86542804
5.68986603e-05	628.54064288
3.72759372e-05	627.64370727
2.44205309e-05	627.04297051
1.59985872e-05	626.64357509
1.04811313e-05	626.37935611
6.86648845e-06	626.20514132
4.49843267e-06	626.09052376
2.94705170e-06	626.01522520
1.93069773e-06	625.96580472
1.26485522e-06	625.93338911
8.28642773e-07	625.91213601
5.42867544e-07	625.89820533
3.55648031e-07	625.88907585
2.32995181e-07	625.88326563
1.52641797e-07	625.87963071
1.00000000e-07	625.87742122
