#p (bar)    T (K)
1.00000000e+02	1506.65721281
6.55128557e+01	1491.00231391
4.29193426e+01	1473.34923310
2.81176870e+01	1454.28193372
1.84206997e+01	1434.22868736
1.20679264e+01	1418.41076057
7.90604321e+00	1406.49944930
5.17947468e+00	1397.79632153
3.39322177e+00	1391.50254092
2.22299648e+00	1386.86929142
1.45634848e+00	1383.24844621
9.54095476e-01	1380.08208727
6.25055193e-01	1376.86302060
4.09491506e-01	1373.08706918
2.68269580e-01	1368.21161301
1.75751062e-01	1361.63561074
1.15139540e-01	1352.72090933
7.54312006e-02	1340.87385745
4.94171336e-02	1325.68686888
3.23745754e-02	1307.09903477
2.12095089e-02	1285.50145411
1.38949549e-02	1261.72943116
9.10298178e-03	1236.94565733
5.96362332e-03	1212.46391042
3.90693994e-03	1189.55610728
2.55954792e-03	1169.26357841
1.67683294e-03	1152.24130326
1.09854114e-03	1138.68643136
7.19685673e-04	1128.38676252
4.71486636e-04	1120.86391806
3.08884360e-04	1115.53894307
2.02358965e-04	1111.85771955
1.32571137e-04	1109.35593985
8.68511374e-05	1107.67595729
5.68986603e-05	1106.55705472
3.72759372e-05	1105.81596857
2.44205309e-05	1105.32694173
1.59985872e-05	1105.00503811
1.04811313e-05	1104.79348903
6.86648845e-06	1104.65461216
4.49843267e-06	1104.56350723
2.94705170e-06	1104.50376900
1.93069773e-06	1104.46461009
1.26485522e-06	1104.43894622
8.28642773e-07	1104.42212891
5.42867544e-07	1104.41110961
3.55648031e-07	1104.40388978
2.32995181e-07	1104.39929556
1.52641797e-07	1104.39642165
1.00000000e-07	1104.39467485
