#p (bar)    T (K)
1.00000000e+02	2517.85082359
6.55128557e+01	2465.16686824
4.29193426e+01	2413.58528128
2.81176870e+01	2363.08299655
1.84206997e+01	2313.63743055
1.20679264e+01	2265.22647231
7.90604321e+00	2217.82847351
5.17947468e+00	2171.42223880
3.39322177e+00	2125.98701635
2.22299648e+00	2081.50248852
1.45634848e+00	2037.94876280
9.54095476e-01	1995.30636294
6.25055193e-01	1953.55622018
4.09491506e-01	1912.67966478
2.68269580e-01	1872.65841765
1.75751062e-01	1833.47458216
1.15139540e-01	1795.11063616
7.54312006e-02	1757.54942415
4.94171336e-02	1720.77414957
3.23745754e-02	1684.76836734
2.12095089e-02	1649.51597645
1.38949549e-02	1615.00121281
9.10298178e-03	1581.20864218
5.96362332e-03	1548.12315327
3.90693994e-03	1515.72995098
2.55954792e-03	1484.01454976
1.67683294e-03	1452.96276721
1.09854114e-03	1422.56071764
7.19685673e-04	1392.79480592
4.71486636e-04	1363.65172140
3.08884360e-04	1335.11843193
2.02358965e-04	1307.18217804
1.32571137e-04	1279.83046727
8.68511374e-05	1253.05106852
5.68986603e-05	1226.83200664
3.72759372e-05	1201.16155705
2.44205309e-05	1176.02824047
1.59985872e-05	1151.42081785
1.04811313e-05	1127.32828529
6.86648845e-06	1103.73986914
4.49843267e-06	1080.64502117
2.94705170e-06	1058.03341387
1.93069773e-06	1035.89493585
1.26485522e-06	1014.21968724
8.28642773e-07	992.99797537
5.42867544e-07	972.22031035
3.55648031e-07	951.87740085
2.32995181e-07	931.96014999
1.52641797e-07	912.45965121
1.00000000e-07	893.36718430
