P               	T               	n_<tot>         	n_g             	m               	C               	H               	He              	N               	O               	S               	P               	Si              	Ti              	V               	Cl              	K               	Na              	Mg              	F               	Ca              	Fe              	e-              	CH              	HCN             	HNCO            	HCO             	CH2             	CH2_1           	H2CO            	CH3             	CH4             	CN              	NCO             	CN2_cnn         	CN2_ncn         	CO              	CO2             	C2              	C2H             	C2H2            	C2H3            	C2H4            	C2H5            	C2H6            	C2H4O           	CH2OH           	CH3O            	CH3OH           	CH3CO           	H2CCO           	HCCO            	C2N             	C2N2            	CCO             	C3              	C3O2            	C4              	C4H2            	C4N2            	NH              	HNO             	HNO2            	HNO3            	OH              	HO2             	H2              	NH2             	N2H2            	H2O             	NH3             	N2H4            	NO              	NO2             	NO3             	N2              	N2O             	N2O3            	N2O4            	N2O5            	O2              	O3              	N2H             	N2H3            	CH3NH2          	CH3NH           	CH2NH           	CH2NH2          	H2CN            	C3H2            	C3H4            	C3H5            	C3H7            	C3H8            	C4H             	C4H2            	C4H3            	C4H4            	C4H5            	C4H6            	C4H8            	C4H9            	C4H10           	CH2CN           	CH3CN           	CH3NO           	C3H3            	C3H6            	C2H3O           	CH3CHO          	C2H4OH          	CH2CO           	CH2CHO          	H2O2            	HC3N            	HC2N            	C2H2CN          	C2H3CN          	H2NN            	CH3O2           	CH3OOH          	C6H6            	C6H5            	CH3C2H          	TiO             	TiO2            	VO              	TiH             	TiC2            	TiN             	VC2             	VN              	TiC             	Cl2             	HCl             	HOCl            	CCl             	CHCl            	CH2Cl           	CH3Cl           	KH              	HF              	MgH             	S2              	H2S             	SO              	SO2             	S2O             	SO3             	COS             	CS              	HCS             	SH              	HS2             	SiO             	SiH             	NaH             	FeO             	FeO2            	Fe(OH)2         	O_1             	CH2_1           	N_2D            	CS2             	NS              	S3              	S4              	S8              	HSO             	HSO2            	HSO3            	H2SO4           	CH3S            	CH3SH           	P               	PH3             	P2O             	P2O2            	P2O3            	PH              	PH2             	PO              	PO2             	PO3             	H2POH           	H3PO4           	HOPO            	HOPO2           	HPO             	HPOH            	P2              	P4              	P2H2            	P2H4            	P2H3            	P4O6            	P2H             	H3PO3           	HPO2            	P2O4            	P2O5            
1.0000000000e+02	2.5178508236e+03	5.3579331484e+20	2.8766450751e+20	2.3093840575e+00	7.0164462725e-12	2.5266381263e-03	1.3528428260e-01	2.5360482838e-10	3.0493420206e-10	3.9575628582e-09	2.3396745786e-07	3.0886124885e-07	5.8512083417e-08	1.8177415886e-08	1.1752268696e-13	2.3751305122e-07	3.6981733346e-06	6.7910122755e-05	3.3087204644e-13	4.0239015129e-06	6.4652872926e-06	0.0000000000e+00	7.5407017488e-11	1.8406868599e-06	1.5606361280e-10	1.4698978465e-08	1.0552873039e-08	7.3239168992e-10	1.4834783419e-08	1.9138100455e-06	3.7047291115e-05	3.1472387499e-10	2.9627877477e-13	1.6437783423e-18	4.1020120485e-16	4.2313865378e-04	2.0206526307e-08	6.5093158896e-15	2.4371283745e-11	1.1028325496e-07	1.6154475569e-10	6.5930744462e-09	1.6511985179e-11	5.2184093664e-11	1.2800361182e-16	1.4742934074e-11	2.4333771308e-12	5.1508061107e-11	4.1721771358e-13	1.4621368291e-10	1.0349149570e-12	3.5172203932e-16	5.1277638017e-14	7.5700726799e-12	2.3717680289e-16	1.3290236513e-16	5.1620318028e-22	5.7991251282e-15	2.2328545893e-21	2.9772945083e-09	3.1151997110e-13	1.1455068635e-18	7.5783893221e-28	1.7534994011e-07	6.7545075027e-16	8.6118374852e-01	7.2495539892e-08	2.0211532943e-13	2.5678882772e-04	6.0592210586e-06	3.3507547059e-15	8.2941261342e-11	3.0746345950e-19	3.2907372489e-30	5.4331469996e-05	3.8386729953e-16	3.7311476553e-33	4.9777024100e-43	2.0268383177e-51	3.7229753993e-14	2.7712488990e-26	3.3582912043e-11	2.2695642119e-15	1.6106191692e-12	6.5098427435e-14	3.2072322727e-10	8.6673409667e-13	2.4724101543e-10	1.4453740166e-14	4.9425370844e-13	3.0911647549e-14	5.8832761995e-17	1.8207575798e-16	4.7086188231e-19	3.2151857734e-15	3.1893351585e-18	4.9390994429e-16	2.9200449952e-18	3.2693880202e-17	5.0555844549e-20	1.7555647416e-23	6.6968215481e-22	1.3287370807e-11	1.9328275475e-11	4.1934476232e-14	1.1677363117e-12	6.9908024007e-14	7.0354373857e-18	3.9274062872e-13	1.0818905494e-16	1.4621368291e-10	3.2306816104e-14	3.6576240240e-15	2.7558779807e-14	9.1171026840e-17	1.0435041431e-17	1.1345932924e-15	2.2909072654e-15	1.7092384491e-22	4.6471205198e-21	1.9346769387e-23	6.6677530707e-25	1.1143702682e-12	1.0306702691e-07	5.4321896599e-10	9.0349779862e-10	2.4423922545e-09	1.4716446176e-15	2.8828139535e-12	1.8365695013e-16	2.1165510766e-12	1.1336246243e-12	3.4440958622e-07	5.7074011476e-11	6.1951281996e-20	4.6316392683e-20	3.7515040877e-19	5.1942716058e-18	3.4089294474e-17	1.3009798151e-08	5.3572838837e-08	7.0934460082e-07	1.4552897976e-10	2.0970237773e-05	7.2353413901e-11	2.1912970892e-14	8.3676419678e-16	7.5645446940e-23	4.5262367387e-10	6.0829542256e-09	2.2003286215e-10	1.7982310137e-06	2.7000506000e-11	6.5215376796e-05	1.1023145681e-06	1.4639285761e-07	1.0248686036e-10	1.9993869181e-16	5.0034466435e-05	2.0354209236e-14	7.3239168992e-10	1.2358472227e-10	1.6784434137e-12	2.6629732773e-11	7.0439260425e-17	4.5558845289e-24	3.0141304594e-48	5.4465880613e-12	2.0050488431e-16	5.7802073175e-24	2.2574516561e-29	5.6574472333e-12	2.5015053519e-11	1.6379954853e-08	7.9409547083e-08	9.2814201355e-20	1.3229112697e-23	7.9657477292e-21	1.0028835657e-07	1.2058366707e-07	1.6190178451e-09	1.0815678545e-13	3.4413943449e-19	8.8081726642e-12	8.3460709425e-22	1.6921261442e-11	1.0389904551e-16	6.1688141250e-11	2.3653335159e-11	3.2405617670e-10	5.2197895293e-21	2.2676314016e-13	1.2660012397e-15	1.9332668151e-15	5.1831972827e-47	1.8045105805e-12	7.4597932168e-19	1.6921261442e-11	1.5319219638e-26	1.9381204943e-30
6.5512855700e+01	2.4651668682e+03	3.5851264929e+20	1.9248482008e+20	2.3093680482e+00	4.2950654550e-12	2.4722591785e-03	1.3528334434e-01	1.9373857520e-10	2.5872018926e-10	4.2276774215e-09	2.6638256132e-07	2.4391529929e-07	5.4531074315e-08	1.8123283729e-08	1.0757468316e-13	2.4028146660e-07	3.7292092479e-06	6.8089465349e-05	2.8176011100e-13	4.0238736114e-06	6.3600822446e-06	0.0000000000e+00	4.2400595155e-11	1.3575183279e-06	1.0750997608e-10	1.0584071485e-08	5.9661674931e-09	3.9899012682e-10	1.0096864594e-08	1.1256010497e-06	2.1969079382e-05	2.1066833188e-10	1.9430183611e-13	7.2794615655e-19	2.0814113555e-16	4.3960681197e-04	2.0073898314e-08	2.9793702060e-15	1.1776259852e-11	6.0990818918e-08	6.7923229691e-11	2.8831576590e-09	5.4740181338e-12	1.7204386147e-11	4.4687603962e-17	7.4129337788e-12	1.1687778441e-12	2.5326366297e-11	1.7191319719e-13	7.7745546182e-11	5.3876790185e-13	1.5177897181e-16	2.6346827880e-14	4.0491765836e-12	9.1180142772e-17	6.7215351251e-17	1.3332617435e-22	1.7700686815e-15	6.3522990527e-22	2.0891728522e-09	2.0397896020e-13	6.5002081197e-19	3.2614459388e-28	1.5101426413e-07	4.3117492722e-16	8.6125677443e-01	4.9101043470e-08	1.0797916834e-13	2.3973652127e-04	4.2391478946e-06	1.3324477218e-15	6.8112966221e-11	1.9268786479e-19	1.4193634245e-30	5.5495126668e-05	2.5768543512e-16	1.2887709972e-33	1.3251053789e-43	3.8805316120e-52	2.9617661954e-14	1.3570157758e-26	2.1511296498e-11	9.7730836666e-16	5.9910932367e-13	2.4345629255e-14	1.6313806069e-10	3.3427728005e-13	1.3317711297e-10	5.1243657956e-15	1.5564159530e-13	8.0621517154e-15	1.0818696318e-17	3.3370657826e-17	1.2753224322e-19	9.7097018460e-16	7.2152932318e-19	1.1757235756e-16	5.4267230072e-19	6.1406171116e-18	7.0298592096e-21	1.7969417676e-24	6.8130466083e-23	5.8217029755e-12	8.3013802357e-12	2.0319707799e-14	3.8440146110e-13	1.7237787502e-14	2.4357948637e-18	1.5468466954e-13	2.9837578345e-17	7.7745546182e-11	1.3025162771e-14	2.1997552737e-15	1.1077499201e-14	3.4194223875e-17	3.1897070299e-18	3.6628125151e-16	1.1302404143e-15	5.9463401895e-23	1.5306013010e-21	2.5711631875e-24	8.4484811190e-26	3.5358027774e-13	1.0764024705e-07	5.8829718053e-10	9.5788620542e-10	1.8050342828e-09	7.4540180659e-16	2.2174593029e-12	9.9746447296e-17	1.7280650205e-12	7.2731412158e-13	3.4441113785e-07	5.3143833921e-11	4.1038100703e-20	2.6046648662e-20	1.9525090243e-19	2.6406870669e-18	1.7258804695e-17	1.0239645657e-08	5.3572516475e-08	5.2952619705e-07	1.8359285912e-10	2.0898660433e-05	7.7063536376e-11	2.2925264594e-14	9.2146252384e-16	6.2707667579e-23	4.6686014707e-10	5.7081923242e-09	1.6698663315e-10	1.8697264773e-06	2.8337651968e-11	6.5613125413e-05	7.6904991062e-07	1.1533028630e-07	8.6902149837e-11	1.4600187466e-16	5.0139295300e-05	1.4239347551e-14	3.9899012682e-10	7.2564874774e-11	1.7870114914e-12	2.4557557324e-11	8.4980079054e-17	5.3303807536e-24	3.0212846960e-48	4.8399061366e-12	1.5986187889e-16	3.7203023747e-24	1.2220788599e-29	3.2902030075e-12	1.3711398117e-11	1.7940693921e-08	6.3237220964e-08	9.2530210571e-20	1.1204262140e-23	8.9387756032e-21	9.7552900169e-08	1.0510946471e-07	1.8302732664e-09	1.1449046369e-13	3.0769128056e-19	6.3408813201e-12	5.6077178170e-22	1.7472321195e-11	9.8577135913e-17	5.8212616735e-11	1.8879999272e-11	4.2445925717e-10	7.1754402881e-21	1.9688865000e-13	7.7675200537e-16	1.3646536277e-15	5.2316686771e-47	1.7623472620e-12	4.9151551277e-19	1.7472321195e-11	1.5840433974e-26	1.7340031857e-30
4.2919342600e+01	2.4135852813e+03	2.3989405281e+20	1.2879727939e+20	2.3093935393e+00	2.5055411670e-12	2.4074060472e-03	1.3528483795e-01	1.4603433190e-10	2.2161581607e-10	4.4833033822e-09	2.9747368071e-07	1.8722768941e-07	4.9787802451e-08	1.8043769295e-08	9.8187733078e-14	2.4249035449e-07	3.7539434403e-06	6.8225426816e-05	2.3808577773e-13	4.0239180315e-06	6.0006645716e-06	0.0000000000e+00	2.2783075049e-11	9.6358055250e-07	7.2759869525e-11	7.4829849005e-09	3.2378981100e-09	2.0849004442e-10	6.7714616465e-09	6.3900137797e-07	1.2643639455e-05	1.3481162607e-10	1.2448846030e-13	3.0591926046e-19	1.0051549261e-16	4.4989113062e-04	2.0067946140e-08	1.2548847269e-15	5.2676531924e-12	3.1461306447e-08	2.6599859949e-11	1.1809399344e-09	1.6975080098e-12	5.3303848190e-12	1.4870274936e-17	3.6652028217e-12	5.5171589614e-13	1.2299219449e-11	6.7437515654e-14	3.9381126461e-11	2.6582635647e-13	6.0281278514e-17	1.2526202332e-14	2.0472715742e-12	3.1219135776e-17	3.1850259972e-17	2.9575456295e-23	4.6996818820e-16	1.5596027607e-22	1.4502418375e-09	1.3493992825e-13	3.7967520518e-19	1.4684538300e-28	1.3192086174e-07	2.8362676549e-16	8.6133184264e-01	3.3025723783e-08	5.7110956318e-14	2.2845730659e-04	2.9609090742e-06	5.2585097545e-16	5.6497736678e-11	1.2398783463e-19	6.3756818324e-31	5.6340403999e-05	1.7425097097e-16	4.6203129683e-34	3.7231304500e-44	7.9601064790e-53	2.4282315662e-14	6.9365170472e-27	1.3621759743e-11	4.1645547095e-16	2.1534642397e-13	8.7588509675e-15	7.9974140184e-11	1.2409874985e-13	6.8891916004e-11	1.6308831220e-15	4.4306829359e-14	1.9023061484e-15	1.8028226448e-18	5.5685938227e-18	2.9827198866e-20	2.5501086741e-16	1.4172740157e-19	2.4442106471e-17	8.8022140985e-20	1.0115422064e-18	8.5992735472e-22	1.6152032278e-25	6.1139958774e-24	2.3703321898e-12	3.3275610921e-12	9.6928765048e-15	1.1395728677e-13	3.8582384273e-15	7.9983864068e-19	5.8208905741e-14	7.8382360931e-18	3.9381126461e-11	4.9969064230e-15	1.3677412840e-15	3.9957342747e-15	1.1824359771e-17	8.7363428932e-19	1.0657998534e-16	5.5079812438e-16	2.0643973421e-23	5.0473000034e-22	2.8109313121e-25	8.7551688489e-27	1.0143248871e-13	1.1281915098e-07	6.5407179264e-10	1.0379350277e-09	1.3062849023e-09	3.4438720874e-16	1.6644049214e-12	5.0380149270e-17	1.4043846814e-12	4.4015657074e-13	3.4441851537e-07	4.9578308883e-11	2.7639559211e-20	1.4043483010e-20	9.7713884346e-20	1.2962935105e-18	8.4765889570e-18	8.0335233128e-09	5.3573151548e-08	3.9432223092e-07	2.3077733424e-10	2.0831662700e-05	8.3283614223e-11	2.4867294663e-14	1.0304339398e-15	5.4834422844e-23	4.7450875659e-10	5.1514333717e-09	1.2187669716e-10	1.9372214242e-06	2.9651434355e-11	6.5917121206e-05	5.2247722775e-07	9.0638534392e-08	7.1997536003e-11	1.0614793884e-16	5.0499351585e-05	1.0015675268e-14	2.0849004442e-10	4.1834309366e-11	1.8355686794e-12	2.2436091495e-11	1.0205884924e-16	6.2071236243e-24	3.0108806236e-48	4.3663987636e-12	1.3197581866e-16	2.5236848102e-24	7.1390161117e-30	1.8474070373e-12	7.2796436251e-12	1.9257901944e-08	4.9696064053e-08	9.0985724861e-20	9.5395473267e-24	1.0373264690e-20	9.3178678120e-08	9.0155252818e-08	2.0739220893e-09	1.2401061723e-13	2.8680941223e-19	4.5950362079e-12	4.0471341961e-22	1.8535636754e-11	9.8078589550e-17	5.5100803627e-11	1.5131473828e-11	5.3968007311e-10	9.3377945761e-21	1.6604105751e-13	4.6391528425e-16	9.3575573091e-16	5.6772278511e-47	1.6679038981e-12	3.4005002164e-19	1.8535636754e-11	1.7290526742e-26	1.6694525115e-30
2.8117687000e+01	2.3630829966e+03	1.6052412731e+20	8.6182064577e+19	2.3094500772e+00	1.4074191127e-12	2.3327408938e-03	1.3528814942e-01	1.0867460848e-10	1.9062088956e-10	4.7190644839e-09	3.2649303951e-07	1.4042239789e-07	4.4615684992e-08	1.7938867389e-08	8.9358921809e-14	2.4424444004e-07	3.7735909298e-06	6.8328471093e-05	1.9959452728e-13	4.0240165390e-06	5.4755813471e-06	0.0000000000e+00	1.1821399684e-11	6.6586720278e-07	4.8681824688e-11	5.2228398098e-09	1.7047257567e-09	1.0560480655e-10	4.4994042752e-09	3.5390099137e-07	7.1385681665e-06	8.3411941347e-11	7.8404567424e-14	1.2347947531e-19	4.6760374763e-17	4.5603092823e-04	2.0195260311e-08	4.9672542880e-16	2.2279714918e-12	1.5463787203e-08	9.9113672653e-12	4.6288834930e-10	5.0305363205e-13	1.5857603774e-12	4.7935150433e-18	1.7917452345e-12	2.5734948546e-13	5.9319410943e-12	2.5595589986e-14	1.9313311849e-11	1.2632134446e-13	2.2523577896e-17	5.6383498117e-15	9.9421956408e-13	9.8272454879e-18	1.4449886111e-17	5.8787756924e-24	1.1327583075e-16	3.4540679560e-23	9.9654565666e-10	8.9780772531e-14	2.2606196193e-19	6.8142577680e-29	1.1627551144e-07	1.9023000475e-16	8.6141086171e-01	2.2075384702e-08	2.9950188333e-14	2.2107611312e-04	2.0664164499e-06	2.0628445057e-16	4.7120425310e-11	8.1117929888e-20	2.9379209547e-31	5.6943753339e-05	1.1825624765e-16	1.6948183345e-34	1.0827213530e-44	1.7065521012e-53	2.0300842987e-14	3.6425467081e-27	8.5402083361e-12	1.7587804463e-16	7.5667108264e-14	3.0663813210e-15	3.8221469997e-11	4.4859030734e-14	3.4617699002e-11	4.8106344286e-16	1.1774002631e-14	4.1933114046e-16	2.8113578612e-19	8.7377760382e-19	6.2855371710e-21	6.0785800346e-17	2.5224484006e-20	4.6315263492e-18	1.3005428188e-20	1.5254511232e-19	9.6596771652e-23	1.3308378788e-26	5.0523320580e-25	9.1692005526e-13	1.2728419412e-12	4.5806941748e-15	3.1413784504e-14	8.0951927767e-16	2.5314304757e-19	2.1271147277e-14	1.9933264534e-18	1.9313311849e-11	1.8538246826e-15	8.7001005954e-16	1.3365102714e-15	3.8536589862e-18	2.2154660920e-19	2.8887614604e-17	2.6553058396e-16	7.1532039206e-24	1.6667658930e-22	2.6959282015e-26	7.9126467262e-28	2.7166697992e-14	1.1828850258e-07	7.4034876833e-10	1.1435715436e-09	9.2743054925e-10	1.4853825406e-16	1.2223191048e-12	2.4173809210e-17	1.1369645582e-12	2.5441355683e-13	3.4443019340e-07	4.6341852984e-11	1.8827864675e-20	7.3362053988e-21	4.7521752061e-20	6.2103908108e-19	4.0825087764e-18	6.2855707005e-09	5.3574501541e-08	2.9295778915e-07	2.8903214384e-10	2.0769766581e-05	9.0844338534e-11	2.7676864903e-14	1.1640106831e-15	4.9794189609e-23	4.7786425114e-10	4.5186513420e-09	8.6459138974e-11	1.9999844792e-06	3.0932027581e-11	6.6140546527e-05	3.4748824642e-07	7.1085162070e-08	5.8465605013e-11	7.6677520678e-17	5.1025831490e-05	7.0443272904e-15	1.0560480655e-10	2.3691370740e-11	1.8385742152e-12	2.0321414044e-11	1.2201209266e-16	7.1939036873e-24	2.9833215239e-48	3.9783178445e-12	1.1164395537e-16	1.7762509399e-24	4.4076672178e-30	1.0122398773e-12	3.7840733980e-12	2.0300314708e-08	3.8625204503e-08	8.8157909555e-20	8.1148958235e-24	1.2310747425e-20	8.7574889408e-08	7.6253358123e-08	2.3482128707e-09	1.3631222331e-13	2.7499162953e-19	3.3419669066e-12	3.0800582314e-22	2.0038008439e-11	1.0097428308e-16	5.2154091179e-11	1.2139621195e-11	6.6893854942e-10	1.1604180400e-20	1.3659337815e-13	2.7089297085e-16	6.2601293051e-16	6.4777866986e-47	1.5362036670e-12	2.4375929500e-19	2.0038008439e-11	1.9600202911e-26	1.6927640963e-30
1.8420699700e+01	2.3136374305e+03	1.0741512171e+20	5.7666965342e+19	2.3095293291e+00	7.6769908761e-13	2.2490637619e-03	1.3529279227e-01	7.9874654763e-11	1.6379816002e-10	4.9296299975e-09	3.5295546528e-07	1.0342282887e-07	3.9330412933e-08	1.7808421068e-08	8.1082389955e-14	2.4563212126e-07	3.7891584744e-06	6.8406619639e-05	1.6597813059e-13	4.0241546309e-06	4.8706363242e-06	0.0000000000e+00	5.9734108736e-12	4.5216155018e-07	3.2344189282e-11	3.6121536948e-09	8.7820427297e-10	5.2296586922e-11	2.9734151443e-09	1.9288647805e-07	3.9888705846e-06	5.0359745794e-11	4.8751059920e-14	4.8337036672e-20	2.1161053735e-17	4.5959269299e-04	2.0436180389e-08	1.8797354687e-16	9.0652356238e-13	7.3696189460e-09	3.5754596634e-12	1.7669238617e-10	1.4497909884e-13	4.6101142533e-13	1.5157950128e-18	8.6927664934e-13	1.1906471686e-13	2.8523537242e-12	9.5178183664e-15	9.2859155774e-12	5.8537293341e-14	8.0596376965e-18	2.4480141839e-15	4.6952063468e-13	2.9185714340e-18	6.3796841464e-18	1.0838909710e-24	2.5663998938e-17	7.1537569604e-24	6.7817505539e-10	5.9811421407e-14	1.3592662641e-19	3.2125557391e-29	1.0288581805e-07	1.2879165136e-16	8.6149498021e-01	1.4672057266e-08	1.5591354127e-14	2.1618007314e-04	1.4419146770e-06	8.0535951408e-17	3.9340303073e-11	5.3453161956e-20	1.3688490189e-31	5.7368791790e-05	8.0238683472e-17	6.2736469170e-35	3.1981811500e-45	3.7337154451e-54	1.7134189635e-14	1.9354743488e-27	5.3071872631e-12	7.3698811392e-17	2.6236275502e-14	1.0543938242e-15	1.7975908018e-11	1.5936916231e-14	1.7054885096e-11	1.3498730213e-16	2.9982398359e-15	8.8647959089e-17	4.2118009292e-20	1.3236673206e-19	1.2355721645e-21	1.3616389680e-17	4.2118165762e-21	8.2837353491e-19	1.8125756318e-21	2.1810185329e-20	1.0320096667e-23	1.0409851680e-27	3.9820086346e-26	3.4312075609e-13	4.7311379631e-13	2.1542417492e-15	8.2654109151e-15	1.6346127680e-16	7.8186682444e-20	7.6440379281e-15	4.9691984322e-19	9.2859155774e-12	6.7346928537e-16	5.6054031959e-16	4.2577400522e-16	1.2050233058e-18	5.3426099797e-20	7.4915947018e-18	1.2677123044e-16	2.4707046906e-24	5.5054187195e-23	2.3907051586e-27	6.5723116151e-29	6.9734660726e-15	1.2375330759e-07	8.4689318932e-10	1.2748922502e-09	6.4745481391e-10	6.0997206137e-17	8.8084199012e-13	1.1212283159e-17	9.1748243256e-13	1.4199362384e-13	3.4444496221e-07	4.3402708175e-11	1.2907259855e-20	3.7450323506e-21	2.2654019667e-20	2.9291767431e-19	1.9451543734e-18	4.9064869097e-09	5.3576373678e-08	2.1716412484e-07	3.6066247887e-10	2.0713528831e-05	9.9515184482e-11	3.1296073940e-14	1.3217049525e-15	4.6264733063e-23	4.7866266404e-10	3.8859229764e-09	6.0132069768e-11	2.0573020219e-06	3.2169511943e-11	6.6299932772e-05	2.2738805936e-07	5.5649555026e-08	4.6673014410e-11	5.4925482453e-17	5.1632727263e-05	4.9283143833e-15	5.2296586922e-11	1.3183321931e-11	1.8115606562e-12	1.8256936345e-11	1.4519911966e-16	8.2981301747e-24	2.9393583579e-48	3.6424973905e-12	9.5822218725e-17	1.2780003789e-24	2.8200526269e-30	5.4597911431e-13	1.9429021986e-12	2.1059557067e-08	2.9758968494e-08	8.4127946710e-20	6.8596306329e-24	1.4790532513e-20	8.1166559415e-08	6.3740645952e-08	2.6495608297e-09	1.5090186275e-13	2.6782255516e-19	2.4330685032e-12	2.4296048965e-22	2.1909303770e-11	1.0624177877e-16	4.9231065056e-11	9.7233324892e-12	8.1198435086e-10	1.3897245453e-20	1.1011154509e-13	1.5536428074e-16	4.1044294199e-16	7.6165707495e-47	1.3831596394e-12	1.7881917472e-19	2.1909303770e-11	2.2729842906e-26	1.7719451651e-30
1.2067926400e+01	2.2652264723e+03	7.1877616770e+19	3.8586670049e+19	2.3096252651e+00	4.0900856874e-13	2.1572988981e-03	1.3529841295e-01	5.7996624444e-11	1.4005870609e-10	5.1098970980e-09	3.7662363649e-07	7.5085475667e-08	3.4176926750e-08	1.7651486566e-08	7.3349506204e-14	2.4672676524e-07	3.8014710754e-06	6.8466004512e-05	1.3688791365e-13	4.0243217950e-06	4.2487538981e-06	0.0000000000e+00	2.9568301855e-12	3.0371315416e-07	2.1401182976e-11	2.4812588379e-09	4.4533400013e-10	2.5470872782e-11	1.9590087579e-09	1.0409108764e-07	2.2196521928e-06	2.9859480221e-11	3.0009695658e-14	1.8476489588e-20	9.3798511963e-18	4.6162950533e-04	2.0768750057e-08	6.8821985870e-17	3.5914396951e-13	3.4472872889e-09	1.2640801807e-12	6.6497756192e-11	4.1136443474e-14	1.3260714103e-13	4.7424460635e-19	4.1954345289e-13	5.4767501620e-14	1.3707900257e-12	3.4972929251e-15	4.4148098742e-12	2.6676961727e-14	2.7966490751e-18	1.0387477699e-15	2.1743801317e-13	8.3271697967e-19	2.7712258746e-18	1.8990199000e-25	5.6009016654e-18	1.4211636117e-24	4.5719680735e-10	3.9762243319e-14	8.1951949419e-20	1.5220622652e-29	9.1044446771e-08	8.7349920631e-17	8.6158460148e-01	9.6998567021e-09	8.0638262259e-15	2.1282551104e-04	1.0064818157e-06	3.1320343677e-17	3.2767891903e-11	3.5223994742e-20	6.3782841142e-32	5.7665797455e-05	5.4274226475e-17	2.3189642101e-35	9.4593910215e-46	8.1870179854e-55	1.4488727763e-14	1.0286681445e-27	3.2717405539e-12	3.0667623553e-17	9.0368842135e-15	3.5845079140e-16	8.3747162661e-12	5.6012929145e-15	8.2919602882e-12	3.6697231078e-17	7.4525199311e-16	1.8307467972e-17	6.1749977757e-21	1.9722100634e-20	2.3213848610e-22	2.9374082165e-18	6.7609102056e-22	1.4332106100e-19	2.4421203163e-22	3.0302095731e-21	1.0748825116e-24	7.9232281403e-29	3.0684418563e-27	1.2579672497e-13	1.7308258828e-13	1.0111554358e-15	2.1141926402e-15	3.2359129005e-17	2.3767272583e-20	2.7247895337e-15	1.2247864910e-19	4.4148098742e-12	2.4163342266e-16	3.6305645283e-16	1.3163950843e-16	3.6608501807e-19	1.2483874592e-20	1.8944105826e-18	5.9987362083e-17	8.4943249051e-25	1.8164121696e-23	2.0341269360e-28	5.2056278695e-30	1.7475087805e-15	1.2898895454e-07	9.7398451615e-10	1.4327987502e-09	4.4536064268e-10	2.4191057104e-17	6.2444682406e-13	5.0883184024e-18	7.3825213353e-13	7.7145771220e-14	3.4446195024e-07	4.0732523051e-11	8.8714109694e-21	1.8793814443e-21	1.0649592438e-20	1.3684853027e-19	9.2257764660e-19	3.8222503449e-09	5.3578628347e-08	1.6062990742e-07	4.4837876289e-10	2.0663532468e-05	1.0906509706e-10	3.5687068749e-14	1.5028882187e-15	4.3491010147e-23	4.7806144883e-10	3.2961951288e-09	4.1251081665e-11	2.1084898842e-06	3.3353983939e-11	6.6411461559e-05	1.4696448915e-07	4.3496668008e-08	3.6710673566e-11	3.8957645891e-17	5.2256966813e-05	3.4159441740e-15	2.5470872782e-11	7.2092956555e-12	1.7666755051e-12	1.6275149099e-11	1.7199916378e-16	9.5266386745e-24	2.8800470562e-48	3.3387427929e-12	8.2820651705e-17	9.2947693541e-25	1.8421946470e-30	2.9167995684e-13	9.9147326858e-13	2.1545669204e-08	2.2779572556e-08	7.9121854864e-20	5.7445067930e-24	1.7871469901e-20	7.4342997785e-08	5.2773707765e-08	2.9746399414e-09	1.6736785867e-13	2.6259871271e-19	1.7706005032e-12	1.9619297517e-22	2.4104789621e-11	1.1324022183e-16	4.6275486347e-11	7.7635869892e-12	9.6950665193e-10	1.6184289552e-20	8.7370024446e-14	8.7914040936e-17	2.6491476994e-16	9.1091896725e-47	1.2228028707e-12	1.3307192541e-19	2.4104789621e-11	2.6690849399e-26	1.8882928014e-30
